Project #,Unnamed: 1,CSI Div,CSI Description,Sub-Group,Item,Make,Model,Unnamed: 8,OM,OM_Count,Warranty,Warranty_Count,Submittals,Submittals_Count,Unnamed: 15,General vs Fixed-Asset,Asset Tag #,FA Tag #,Unnamed: 19,Building,Fusion #,Floor,Room,Latitude,Longitide,Unnamed: 26,O&M Binder #,Warranty Start,Warranty Duration,Warranty Expires,Unnamed: 31,Item a Consumable ?,Unnamed: 33,Recommend Indiv item Tracking?,Currently Indiv item tracked?,Unnamed: 36,Recommend Waldrop ID Tag?,Currently Waldrop ID Tag?,Contractor,Contract,sheet
11240,,26,Electrical,,Junction Boxes,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,26,Electrical,,Substation??,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,26,Electrical,,Elec outlets / power outlets,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,?,No,,No,No,,,11240
11240,,26,Electrical,,Wall Switch,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,?,No,,No,No,,,11240
11240,,26,Electrical,,Cert of Compliance - Indoor Lighting (see 04-110817 E Sheets),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,?,No,,No,No,,,11240
11240,,26,Electrical,,Cert of Compliance - Outdoor Lighting (see 04-110817 E Sheets),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,?,No,,No,No,,,11240
11240,,27,Communications (…AV),,Assisted Listening System Receivers,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,27,Communications (…AV),,Projector (LCD - Ceiling Mounted),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,27,Communications (…AV),,Teaching Podium Control Stations,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,27,Communications (…AV),,Television / Monitor,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,27,Communications (…AV),,Clocks,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11240
11240,,27,Communications (…AV),,Public Announcement System,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11240
11240,,27,Communications (…AV),,BlueRay/DVD/Video Streamer,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,Yes,?,,,11240
11240,,27,Communications (…AV),,LCD Screens / Digital Signage,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,27,Communications (…AV),,Data Outlet,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,Fire,Heat Detector,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,Fire,Horn/Strobe,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,Fire,Manual Pull Stations,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,Fire,Mini Horn,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,Security,Motion Detector,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,Security,Panic Switch,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Battery Backup -- see UPS,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,28,Elec-Safety/Security,,Card Reader / Security / Keypad,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Door Contact,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Fire Alarm LCD Annunciator Panel; Notifier Panels,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Fire Sprinkler System (Existence of in Building),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Security Alarm/Keypad,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Smoke Guard,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Access Control Panel,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Emergency Telephone Box; Emergency Wall Phone,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Fire Alarm Relays,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Fire Alarm Transponder,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Fire Smoke Dampers,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Fire Sprinkler Control Panel,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Carbon Dioxide Sensor,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,,FACP - Fire Alarm Control Panel,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,,FATC - Fire Alarm Terminal Cabinet,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Fire Strobes,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,,FSCP - Firefighter's Smoke Control Panel,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Knox Box,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Pre-Action Release Panel,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Projector Alarm with Relay,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,,SCDC - Smoke Control Damper Cabinet,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,,SCTC - Smoke Control Terminal Cabinet,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Security Cameras (CCTV?),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,28,Elec-Safety/Security,,Smoke Detectors,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,31,Earthwork,,Retaining Walls,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,31,Earthwork,,Caissons,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Site benches,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,No,,,11240
11240,,32,Ext-Improvements,,Exterior kiosk,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,32,Ext-Improvements,,ADA Curb Ramps,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11240
11240,,32,Ext-Improvements,,ADA Ramps,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Traffic Control - Signs/Speed Bumps,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Trees,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Motorized Gate / Controllers,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Parking sensors,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Patio furniture,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11240
11240,,32,Ext-Improvements,,Backflow Device,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,32,Ext-Improvements,,Flow Sensor,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,32,Ext-Improvements,,Irrigation Controller,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,32,Ext-Improvements,,Irrigation Heads/Bubblers,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,32,Ext-Improvements,,Irrigation Meter,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,32,Ext-Improvements,,Irrigation Valves - in General,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,32,Ext-Improvements,,Exterior Temperature Sensor,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,32,Ext-Improvements,,Curb and Gutter,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Curb Ramps,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Driveway/Hardscape/Pavers,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Downspouts,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Fence,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Irrigation Valves (Air Relief Valve),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Irrigation Valves (Ball Valve),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Irrigation Valves (Master Control),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Irrigation Valves (Quick Coupler Valve),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Irrigation Valves (Remote Control),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Asphalt,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Bollards,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Gate - Non-Motorized,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Iron Fencing,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Parking Stops,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,32,Ext-Improvements,,Sidewalk / Exterior,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11240
11240,,33,Utilities,,Exterior Drain,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,33,Utilities,,Sewer Lateral,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,33,Utilities,,Sewer Line,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,33,Utilities,,Sewer Manhole/Box,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,33,Utilities,,Storm Drain,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,33,Utilities,,Storm Drain Manhole/Box,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,33,Utilities,,SWPPP BMP's,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,33,Utilities,,Water Lateral,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,33,Utilities,,Water Line,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,33,Utilities,,Water Meter Box,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,33,Utilities,,Gas Meters,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,No,,,11240
11240,,33,Utilities,,Items with Pilot Lights (need to get re-lit after gas shutdown),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,33,Utilities,,Water Valve - types,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,44,Pollution/Waste-Equip,,HazMat Storage,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,Yes,,,11240
11240,,45,Industry,Science,Equipment - Science - Chemistry,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,45,Industry,Science,Equipment - Science - Other,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,45,Industry,Science,Equipment - Science - Astronomy,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,45,Industry,Science,Equipment - Science - Biology,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,45,Industry,Science,Equipment - Science - Cadaver / Equip,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,Yes,No,,,11240
11240,,45,Industry,,Fume Hoods,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,No,,,11240
11240,,45,Industry,,Equipment - Sewing,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,45,Industry,,Equipment - Auto,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,45,Industry,,Equipment - Educational Electrical,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,45,Industry,,Equipment - Educational HVAC,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,45,Industry,,Equipment - Educational IT/GIS,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,45,Industry,,Equipment - Fine Art (i.e. Kilns),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,45,Industry,,Equipment - Fitness / Exercise,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,45,Industry,,Equipment - Manufacturing Machinery,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,45,Industry,,Equipment - Medical / Dental,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,45,Industry,,Equipment - Agriculture (Greenhouse),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11240
11240,,45,Industry,,Equipment - Animal Health,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11240
11240,,45,Industry,,Equipment - Aviation,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11240
11240,,45,Industry,,Equipment - Cosmotology / Fashion,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11240
11240,,45,Industry,,Equipment - Culinary,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11240
11240,,45,Industry,,Equipment - Fire EMT,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11240
11240,,45,Industry,,Equipment - Photography,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11240
11240,,45,Industry,,Equipment - Radio Station,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11240
11240,,45,Industry,,Equipment - Educational - Other,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11240
11240,,45,Industry,,Equipment - Theatre / Costuming,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11240
11240,,45,Industry,,Equipment - TV Studio,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11240
11240,,45,Industry,,Equipment - EVOC,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11240
11240,,45,Industry,,Emergency Eyewash Stations (2/26/18 CW says no systematic plan to check on jobwalk),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,Yes,No,,,11240
11240,,45,Industry,,Equipment - Sports (i.e. Pole Vault Mats),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,45,Industry,,Equipment - Music,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,Yes,No,,,11240
11240,,45,Industry,,Chemical Shelf / Storage Cabinet for Flammable Storage,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11240
11240,,A-50,Furniture,,filing cabinets,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,A-50,Furniture,,tables,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,A-50,Furniture,,desks,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,A-50,Furniture,,chairs,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,A-51,Info-Tech,,desk-lights,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,Yes,,No,No,,No,No,,,11240
11240,,A-51,Info-Tech,,keyboards / mice,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,Yes,,No,No,,No,No,,,11240
11240,,A-51,Info-Tech,,computers,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,A-51,Info-Tech,,servers,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,A-51,Info-Tech,,printers / copiers / scanners,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,A-51,Info-Tech,,server UPS,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,?,,,11240
11240,,A-51,Info-Tech,,software,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,No,?,,,11240
11240,,A-52,Police Equip,,Weapons,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,?,,,11240
11240,,A-53,M&O Equip,,Tools (over $200),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,No,,,11240
11240,,A-53,M&O Equip,,compressors,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,No,,,11240
11240,,A-53,M&O Equip,,"Forklifts, etc (DSC); cranes",,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11240,,A-54,Vehicles,,Cars / Carts (DSC),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,Yes,,Yes,Yes,,,11240
11250,,5,Metals,,Misc Metal,,,,Yes,1,Yes,1,Yes,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,6,"Wood, Plastics, etc.",,Casework / Shelving / Counters,,,,Yes,1,Yes,1,Yes,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,7,Thermal/Moisture-Protect,,Composite Metal Panel,,,,No,1,No,1,No,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,7,Thermal/Moisture-Protect,,Rain Screen System,,,,No,1,No,1,No,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,7,Thermal/Moisture-Protect,,Roof Accessories (i.e roof ladder; roof hatch),,,,N A,1,N A,1,N A,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,7,Thermal/Moisture-Protect,,Roofing (PVC) and other,,,,N A,1,N A,1,N A,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,7,Thermal/Moisture-Protect,,Waterproofing (Other),,,,OK,1,OK,1,OK,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,7,Thermal/Moisture-Protect,,Roof Walking Pad,,,,OK,1,OK,1,OK,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,7,Thermal/Moisture-Protect,,Solar Glass (see Solar Panels),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,No,No,,No,No,,,11250
11250,,8,Openings,,Access Door,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,8,Openings,,Curtain Wall Exterior Window System,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,8,Openings,,Doors,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,8,Openings,,Hardware - panic devices,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,8,Openings,,Overhead coiling doors,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,8,Openings,,SolarTubes (Operable and not operable),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,8,Openings,,Windows / Glazing,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
11250,,8,Openings,,Door Hardware - related to FLS; panic hardware/ elec door holdopens / (see also ADA access buttons),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,?,,No,No,,,11250
11250,,9,Finishes,,Paint (use for take-off SF estimates of paint?? - planning),,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,Yes,,Yes,No,,No,No,,,11250
11250,,9,Finishes,,Anti-Graffiti Coating,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,Yes,,No,No,,No,No,,,11250
11250,,9,Finishes,,Acoustic Panel Ceiling,,,,TBD,1,TBD,1,TBD,1,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,,,11250
